sector,organization,job_title,job_description,city,vacancies,posting_date_hijri,posting_day_hijri,posting_month_hijri,posting_year_hijri,source_dataset
القطاع الخاص,شركة دار المعدات الطبيه والعلميه,مهندس كهربائي,إعداد التصاميم والمخططات الكهربائية لمشاريع وأعمال الهندسة الكهربائية ومتابعة التنفيذ وإعداد مخططات ومواصفات خطوط شبكات النقل والتوزيع الكهربائية وتحديد مساراتها، وإعداد برامج تشغيل المعدات الكهربائية في المشاريع الصناعية، وتشخيص اعطال الأجهزة والمعدات الكهربائية ومتابعة إجراءات الاصلاح والمعالجة وإعداد الوثائق والتقارير المتخصصة بنتائج هذه الدراسات والتحاليل والقيام,ابها,1,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,شركة منار العمران للتجارة والصناعة,مشرف صحة وسلامة مهنية,متابعة تطبيق القوانين واللوائح التنظيمية والتعليمات المتعلقة بالسلامة والصحة المهنية في المنشآت وقياس العوامل البيئية والتحقيق في الحوادث والاصابات واعداد تعليمات واجراءات وملصقات السلامة والصحة المهنية واعداد وتقديم تقارير العمل,الدمام,14,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,مجمع عيادة سلامتي للخدمات الطبية نايف مزعل الذايدي,فني أشعة,تجهيز معدات التصوير بالأشعة السينية، وإعداد المريض للتصوير بالأشعة السينية بحسب طلب التصوير من الطبيب المعالج وتشغيل أجهزة التصوير بالأشعة واستخراج الصورة وطباعتها، وإعداد وتقديم تقارير العمل.,عرعر,1,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,مؤسسة زهير عيسى الشويخات للنظارات,أخصائي بصريات,تجهيز النظارات الطبية بحسب نتائج الفحص أو وصفة الطبيب المعالج، وتجهيز وتركيب العدسات اللاصقة، وإعداد الوثائق والتقارير المتعلقة بالبصريات وحفظها,سيهات,2,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,,مهندس ميكانيكي,إعداد التصاميم والمخططات لمشاريع وأعمال الهندسة الميكانيكية، وإعداد برامج تجميع وتركيب وتشغيل التجهيزات الميكانيكية في المشاريع الصناعية وإعداد برامج تشغيل المعدات الصناعية وبرامج الصيانة الوقائية، وإعداد الوثائق والتقارير المتخصصة بنتائج الأعمال,الرياض,2,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,شركة ابراج الكهرباء للطاقة,محاسب,إعداد وتنظيم مستندات الصرف ومتابعة تحصيل الإيرادات وتوثيقها وتحليلها، وإعداد القيود المحاسبية وتسجيل العمليات المالية بالسجلات وتدقيق حسابات البنوك وإعداد التسويات اللازمة وإعداد التقارير والوثائق المتعلقة بالنفقات والإيرادات وحفظها.,جدة,1,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,مؤسسة زهير عيسى الشويخات للنظارات,أخصائي بصريات,تجهيز النظارات الطبية بحسب نتائج الفحص أو وصفة الطبيب المعالج، وتجهيز وتركيب العدسات اللاصقة، وإعداد الوثائق والتقارير المتعلقة بالبصريات وحفظها,القطيف,2,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,شركة صالح هادي صالح ال حيدر وشريكه,أخصائي تغذية,وضع برامج التغذية والحمية الغذائية للمرضى والأصحاء، وإعداد الوثائق والتقارير المتعلقة بالتغذية وحفظها,رفحاء,1,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,شركة عبدالله ابراهيم الصائغ واولاده شركة مساهمة مقفلة,مهندس كهربائي,إعداد التصاميم والمخططات الكهربائية لمشاريع وأعمال الهندسة الكهربائية ومتابعة التنفيذ وإعداد مخططات ومواصفات خطوط شبكات النقل والتوزيع الكهربائية وتحديد مساراتها، وإعداد برامج تشغيل المعدات الكهربائية في المشاريع الصناعية، وتشخيص اعطال الأجهزة والمعدات الكهربائية ومتابعة إجراءات الاصلاح والمعالجة وإعداد الوثائق والتقارير المتخصصة بنتائج هذه الدراسات والتحاليل والقيام,عيون الجواء,1,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,مؤسسة نيلوفر الخوخ التجارية,موزع بريد,استلام الرسائل البريدية ،وترتيب بعائث بريد الرسائل بحسب دورات التوزيع المقررة وتوزيع بعائث البريد وايصالها إلى اصحابها بحسب عناوينهم,جدة,27,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,شركة حبيب للتجارة,طاهي,استلام المواد الأولية وتجهيز وتتبيل وطهي اللحوم والدجاج والاسماك والخضرأوات وغيرها من الأطعمة في الفنادق والمطاعم والنوادي وتجهيزها للتقديم ومتابعة إجراءات تنظيف المطبخ والأدوات.,المدينة المنورة,30,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,شركة دار المعدات الطبيه والعلميه,فني أجهزة دقيقة,دراسة المخططات التنفيذية لتركيب الأجهزة الدقيقة و تحديد كميات المواد اللازمة لإتمام العمل بالإضافة إلى أداء عمليات الصيانة الوقائية، وتشخيص التلفيات والأعطال المحتملة، واتخاذ الإجراءات التصحيحية.,ابها,1,08/05/1447,8,5,1447,jadarat_recent
القطاع الخاص,شركة اليمامة للأعمال التجارية والمقاولات شركة شخص واحد مساهم,فني كهربائي تمديدات كهربائية,دراسة مخططات التمديدات الكهربائية وتقدير كميات المواد والأجهزة وتأمين التجهيزات اللازمة لتنفيذ أعمال التمديدات بالإضافة إلى متابعة تنفيذ أعمال التمديدات الكهربائية وتشخيص أعطال التمديدات وتحديد الإجراءات اللازمة لمعالجتها.,الدمام,5,08/05/1447,8,5,1447,jadarat_recent
